transaction_id,timestamp,date,day_of_week,hour,is_weekend,lane_type,lane_number,cashier_id,payment_method,n_items,n_fresh_items,has_fresh_products,basket_value_tnd,queue_wait_time_sec,scan_time_sec,weighing_time_sec,payment_time_sec,bagging_time_sec,other_delay_sec,delay_reason,total_transaction_time_sec,customer_satisfaction
TXN-CRT-001-001500,2026-07-10 10:10:17,2026-07-10,Friday,10,True,Self-Service,10,,Card (International),50,16,True,319.76,26.3,623.3,36.1,49.8,43.5,0.0,,752.8,4
TXN-CRT-001-001501,2026-07-10 10:18:00,2026-07-10,Friday,10,True,Traditional,1,CASH-123,Cash,10,2,True,44.69,25.8,29.0,41.0,49.4,22.7,0.0,,142.1,4
TXN-CRT-001-001502,2026-07-10 10:18:46,2026-07-10,Friday,10,True,Traditional,2,CASH-130,Cash,37,11,True,241.59,129.5,128.9,31.8,29.1,33.2,0.0,,223.1,3
TXN-CRT-001-001503,2026-07-10 10:31:14,2026-07-10,Friday,10,True,Traditional,2,CASH-107,Cash,22,6,True,159.16,183.3,154.4,22.2,70.5,26.5,0.0,,273.5,3
TXN-CRT-001-001504,2026-07-10 10:32:28,2026-07-10,Friday,10,True,Traditional,8,CASH-115,Cash,11,2,True,67.76,27.3,31.9,25.7,48.9,27.2,0.0,,133.7,4
TXN-CRT-001-001505,2026-07-10 10:35:10,2026-07-10,Friday,10,True,Traditional,6,CASH-123,Cash,17,3,True,132.26,96.6,43.0,24.8,73.6,35.8,0.0,,177.2,4
TXN-CRT-001-001506,2026-07-10 10:36:59,2026-07-10,Friday,10,True,Traditional,7,CASH-130,Card (International),32,7,True,201.39,38.3,99.5,19.5,44.0,33.1,0.0,,196.1,4
TXN-CRT-001-001507,2026-07-10 10:43:47,2026-07-10,Friday,10,True,Traditional,2,CASH-102,Card (International),37,10,True,210.58,129.7,143.2,29.7,34.0,20.8,46.3,Item return/exchange,274.1,2
TXN-CRT-001-001508,2026-07-10 11:00:16,2026-07-10,Friday,11,True,Traditional,8,CASH-103,Flous (Mobile),6,1,True,40.88,40.0,33.1,30.0,23.5,20.2,0.0,,106.8,4
TXN-CRT-001-001509,2026-07-10 11:01:25,2026-07-10,Friday,11,True,Traditional,7,CASH-107,Flous (Mobile),11,2,True,71.98,82.6,59.0,17.5,23.2,20.1,0.0,,119.8,4
TXN-CRT-001-001510,2026-07-10 11:10:47,2026-07-10,Friday,11,True,Traditional,1,CASH-128,Card (Local),11,1,True,59.59,56.3,75.3,40.0,26.9,36.0,0.0,,178.3,4
TXN-CRT-001-001511,2026-07-10 11:12:15,2026-07-10,Friday,11,True,Traditional,1,CASH-119,Cash,2,1,True,14.12,5.7,6.2,31.9,26.2,26.5,0.0,,90.8,4
TXN-CRT-001-001512,2026-07-10 11:17:36,2026-07-10,Friday,11,True,Traditional,3,CASH-123,Card (International),19,4,True,104.09,24.2,67.6,44.1,41.5,15.2,0.0,,168.4,4
TXN-CRT-001-001513,2026-07-10 11:21:55,2026-07-10,Friday,11,True,Express (<10 items),12,CASH-137,Flous (Mobile),34,9,True,306.13,81.5,216.0,38.4,28.4,38.1,0.0,,320.9,3
TXN-CRT-001-001514,2026-07-10 11:33:31,2026-07-10,Friday,11,True,Traditional,1,CASH-110,Card (International),12,3,True,58.86,74.7,51.8,39.8,31.6,33.4,0.0,,156.6,3
TXN-CRT-001-001515,2026-07-10 11:34:11,2026-07-10,Friday,11,True,Traditional,1,CASH-111,Cash,25,9,True,199.74,61.9,149.5,26.7,39.8,25.4,0.0,,241.5,3
TXN-CRT-001-001516,2026-07-10 11:38:32,2026-07-10,Friday,11,True,Traditional,2,CASH-118,Cash,20,5,True,136.74,157.5,73.1,17.5,29.9,32.1,0.0,,152.7,3
TXN-CRT-001-001517,2026-07-10 11:43:29,2026-07-10,Friday,11,True,Traditional,6,CASH-104,Flous (Mobile),12,3,True,31.19,92.1,52.2,34.6,29.8,34.7,0.0,,151.3,4
TXN-CRT-001-001518,2026-07-10 11:43:34,2026-07-10,Friday,11,True,Self-Service,10,,Card (Local),6,3,True,31.76,84.2,53.8,80.4,30.2,31.5,0.0,,196.0,3
TXN-CRT-001-001519,2026-07-10 11:50:12,2026-07-10,Friday,11,True,Traditional,2,CASH-112,Check,23,7,True,135.35,5.6,112.8,26.8,68.1,18.1,0.0,,225.8,4
TXN-CRT-001-001520,2026-07-10 11:52:02,2026-07-10,Friday,11,True,Self-Service,11,,Cash,34,5,True,224.4,95.3,337.7,58.5,40.5,46.4,0.0,,483.2,3
TXN-CRT-001-001521,2026-07-10 11:53:15,2026-07-10,Friday,11,True,Traditional,3,CASH-115,Cash,22,4,True,124.92,11.8,62.8,25.9,39.4,30.6,0.0,,158.6,4
TXN-CRT-001-001522,2026-07-10 11:56:16,2026-07-10,Friday,11,True,Express (<10 items),12,CASH-144,Cash,1,1,True,6.79,29.9,5.0,30.0,74.8,26.7,0.0,,136.6,4
TXN-CRT-001-001523,2026-07-10 11:57:52,2026-07-10,Friday,11,True,Traditional,4,CASH-129,Card (International),8,3,True,58.5,11.9,31.0,20.0,35.8,32.2,0.0,,119.0,4
TXN-CRT-001-001524,2026-07-10 11:59:56,2026-07-10,Friday,11,True,Traditional,7,CASH-135,Cash,3,1,True,19.66,71.3,17.9,27.4,55.4,29.9,0.0,,130.5,4
TXN-CRT-001-001525,2026-07-10 12:02:44,2026-07-10,Friday,12,True,Traditional,6,CASH-113,Cash,18,5,True,52.94,109.1,115.5,22.0,51.3,34.6,0.0,,223.4,4
TXN-CRT-001-001526,2026-07-10 12:03:25,2026-07-10,Friday,12,True,Traditional,8,CASH-103,Check,26,7,True,178.87,46.7,73.0,39.0,47.0,25.4,0.0,,184.4,4
TXN-CRT-001-001527,2026-07-10 12:05:01,2026-07-10,Friday,12,True,Traditional,8,CASH-113,Cash,5,1,True,16.87,47.9,17.6,16.1,33.1,36.7,0.0,,103.5,4
TXN-CRT-001-001528,2026-07-10 12:07:03,2026-07-10,Friday,12,True,Traditional,5,CASH-135,Flous (Mobile),32,9,True,153.33,22.2,88.9,17.7,33.9,40.0,0.0,,180.5,4
TXN-CRT-001-001529,2026-07-10 12:07:46,2026-07-10,Friday,12,True,Traditional,5,CASH-108,Cash,17,2,True,113.09,107.9,62.8,39.6,69.8,17.7,0.0,,190.0,4
TXN-CRT-001-001530,2026-07-10 12:09:17,2026-07-10,Friday,12,True,Traditional,2,CASH-119,Flous (Mobile),22,9,True,160.69,13.1,150.6,22.9,20.4,23.8,0.0,,217.7,4
TXN-CRT-001-001531,2026-07-10 12:11:15,2026-07-10,Friday,12,True,Traditional,7,CASH-130,Card (Local),47,14,True,399.25,56.3,193.5,30.7,23.4,18.3,0.0,,266.0,4
TXN-CRT-001-001532,2026-07-10 12:11:19,2026-07-10,Friday,12,True,Traditional,1,CASH-126,Flous (Mobile),4,1,True,18.93,46.2,13.1,26.8,26.9,21.9,0.0,,88.6,4
TXN-CRT-001-001533,2026-07-10 12:12:09,2026-07-10,Friday,12,True,Traditional,4,CASH-104,Flous (Mobile),39,8,True,339.19,66.3,186.7,22.6,29.1,38.8,0.0,,277.2,3
TXN-CRT-001-001534,2026-07-10 12:16:21,2026-07-10,Friday,12,True,Traditional,7,CASH-118,Cash,6,0,False,29.76,88.9,17.2,0.0,47.7,29.3,0.0,,94.1,3
TXN-CRT-001-001535,2026-07-10 12:16:52,2026-07-10,Friday,12,True,Traditional,6,CASH-101,Cash,12,3,True,66.46,44.2,69.0,28.7,71.3,31.4,0.0,,200.4,4
TXN-CRT-001-001536,2026-07-10 12:19:36,2026-07-10,Friday,12,True,Traditional,6,CASH-126,Cash,33,9,True,182.38,95.8,242.4,43.7,70.7,25.8,0.0,,382.5,3
TXN-CRT-001-001537,2026-07-10 12:20:59,2026-07-10,Friday,12,True,Traditional,3,CASH-112,Card (Local),40,11,True,352.55,48.6,231.4,21.1,32.3,32.8,0.0,,317.6,3
TXN-CRT-001-001538,2026-07-10 12:27:21,2026-07-10,Friday,12,True,Traditional,1,CASH-128,Flous (Mobile),16,3,True,47.98,64.6,96.8,37.3,28.7,21.3,0.0,,184.2,4
TXN-CRT-001-001539,2026-07-10 12:27:50,2026-07-10,Friday,12,True,Traditional,2,CASH-110,Cash,19,5,True,146.33,18.8,98.2,19.2,72.2,24.7,48.4,Promo code issue,262.7,3
TXN-CRT-001-001540,2026-07-10 12:32:35,2026-07-10,Friday,12,True,Traditional,5,CASH-111,Card (Local),23,8,True,192.55,35.7,143.7,44.8,31.2,37.9,0.0,,257.6,4
TXN-CRT-001-001541,2026-07-10 12:44:05,2026-07-10,Friday,12,True,Traditional,2,CASH-110,Cash,31,3,True,161.38,10.5,118.4,27.7,55.1,30.8,0.0,,232.1,4
TXN-CRT-001-001542,2026-07-10 12:44:44,2026-07-10,Friday,12,True,Traditional,2,CASH-123,Card (International),5,1,True,28.27,52.5,36.2,32.8,34.8,37.1,0.0,,140.9,4
TXN-CRT-001-001543,2026-07-10 12:56:43,2026-07-10,Friday,12,True,Traditional,5,CASH-123,Check,29,9,True,234.53,85.4,113.7,27.9,83.0,35.9,0.0,,260.5,3
TXN-CRT-001-001544,2026-07-10 12:58:28,2026-07-10,Friday,12,True,Traditional,2,CASH-113,Cash,15,4,True,87.45,42.5,81.7,20.7,49.1,33.2,0.0,,184.7,4
TXN-CRT-001-001545,2026-07-10 12:58:46,2026-07-10,Friday,12,True,Express (<10 items),13,CASH-143,Cash,14,4,True,85.44,46.4,86.1,41.3,31.6,39.7,0.0,,198.7,4
TXN-CRT-001-001546,2026-07-10 13:00:33,2026-07-10,Friday,13,True,Traditional,4,CASH-128,Cash,13,3,True,60.7,67.1,64.6,17.3,63.0,32.0,0.0,,176.9,4
TXN-CRT-001-001547,2026-07-10 13:05:03,2026-07-10,Friday,13,True,Traditional,4,CASH-111,Card (Local),16,8,True,113.17,72.5,65.0,36.6,29.5,18.2,111.0,Item return/exchange,260.3,2
TXN-CRT-001-001548,2026-07-10 13:07:51,2026-07-10,Friday,13,True,Traditional,7,CASH-108,Cash,44,7,True,245.36,10.0,209.9,18.0,31.4,34.4,0.0,,293.8,4
TXN-CRT-001-001549,2026-07-10 13:19:21,2026-07-10,Friday,13,True,Traditional,8,CASH-101,Cash,17,4,True,79.76,30.5,96.6,32.2,56.7,37.5,0.0,,223.0,4
TXN-CRT-001-001550,2026-07-10 13:23:51,2026-07-10,Friday,13,True,Traditional,6,CASH-124,Cash,45,7,True,247.28,11.8,198.6,39.8,65.8,33.1,0.0,,337.2,4
TXN-CRT-001-001551,2026-07-10 13:26:52,2026-07-10,Friday,13,True,Express (<10 items),12,CASH-139,Cash,7,1,True,30.69,36.5,19.4,26.7,46.3,20.4,0.0,,112.8,4
TXN-CRT-001-001552,2026-07-10 13:31:26,2026-07-10,Friday,13,True,Traditional,3,CASH-112,Card (Local),24,5,True,248.54,138.7,132.2,44.6,24.0,28.0,0.0,,228.8,3
TXN-CRT-001-001553,2026-07-10 13:31:58,2026-07-10,Friday,13,True,Traditional,7,CASH-129,Card (Local),29,5,True,161.78,86.2,178.6,26.5,23.5,31.8,0.0,,260.4,4
TXN-CRT-001-001554,2026-07-10 13:33:26,2026-07-10,Friday,13,True,Self-Service,9,,Cash,22,9,True,133.23,49.7,131.6,52.1,72.2,37.9,0.0,,293.8,4
TXN-CRT-001-001555,2026-07-10 13:36:32,2026-07-10,Friday,13,True,Traditional,3,CASH-109,Card (International),19,8,True,115.11,164.9,74.5,35.2,47.3,16.5,0.0,,173.5,3
TXN-CRT-001-001556,2026-07-10 13:38:30,2026-07-10,Friday,13,True,Traditional,3,CASH-129,Card (Local),18,4,True,46.86,62.6,92.6,20.7,34.1,16.2,0.0,,163.7,3
TXN-CRT-001-001557,2026-07-10 13:40:41,2026-07-10,Friday,13,True,Traditional,4,CASH-109,Cash,34,9,True,152.8,224.8,87.5,43.6,55.0,33.4,0.0,,219.6,3
TXN-CRT-001-001558,2026-07-10 13:45:27,2026-07-10,Friday,13,True,Traditional,3,CASH-103,Cash,30,8,True,221.72,55.4,102.6,16.6,54.2,38.5,0.0,,212.0,4
TXN-CRT-001-001559,2026-07-10 13:48:36,2026-07-10,Friday,13,True,Traditional,2,CASH-128,Card (International),5,2,True,18.54,30.3,32.3,15.7,31.6,15.1,0.0,,94.7,4
TXN-CRT-001-001560,2026-07-10 13:49:05,2026-07-10,Friday,13,True,Self-Service,9,,Check,33,9,True,181.84,17.5,163.9,54.7,44.8,36.7,0.0,,300.1,3
TXN-CRT-001-001561,2026-07-10 13:49:21,2026-07-10,Friday,13,True,Traditional,8,CASH-126,Cash,13,0,False,76.77,79.9,53.9,0.0,59.5,38.5,0.0,,151.8,3
TXN-CRT-001-001562,2026-07-10 13:52:30,2026-07-10,Friday,13,True,Traditional,5,CASH-130,Cash,9,3,True,29.16,36.2,61.6,29.2,57.2,27.2,0.0,,175.3,4
TXN-CRT-001-001563,2026-07-10 13:53:00,2026-07-10,Friday,13,True,Traditional,6,CASH-124,Cash,35,10,True,192.66,55.3,132.5,26.9,46.9,26.1,0.0,,232.4,4
TXN-CRT-001-001564,2026-07-10 13:55:54,2026-07-10,Friday,13,True,Traditional,6,CASH-118,Card (Local),14,3,True,41.69,71.1,50.8,24.6,27.5,17.7,0.0,,120.5,4
TXN-CRT-001-001565,2026-07-10 13:57:24,2026-07-10,Friday,13,True,Traditional,7,CASH-101,Cash,29,10,True,209.85,24.1,86.6,42.3,45.3,17.6,0.0,,191.8,4
TXN-CRT-001-001566,2026-07-10 14:01:03,2026-07-10,Friday,14,True,Traditional,2,CASH-124,Cash,9,4,True,22.79,61.8,33.6,21.5,63.6,33.6,0.0,,152.4,4
TXN-CRT-001-001567,2026-07-10 14:10:39,2026-07-10,Friday,14,True,Traditional,2,CASH-132,Card (Local),1,0,False,2.76,43.0,3.8,0.0,25.9,16.3,0.0,,46.0,4
TXN-CRT-001-001568,2026-07-10 14:14:36,2026-07-10,Friday,14,True,Traditional,5,CASH-114,Card (Local),15,4,True,117.12,12.6,42.7,16.8,28.9,20.2,0.0,,108.5,4
TXN-CRT-001-001569,2026-07-10 14:21:24,2026-07-10,Friday,14,True,Traditional,1,CASH-102,Cash,4,4,True,30.5,73.8,27.1,34.1,53.5,25.9,0.0,,140.6,4
TXN-CRT-001-001570,2026-07-10 14:39:22,2026-07-10,Friday,14,True,Traditional,5,CASH-116,Cash,25,5,True,131.39,80.8,169.3,31.2,55.7,37.1,0.0,,293.3,4
TXN-CRT-001-001571,2026-07-10 14:44:31,2026-07-10,Friday,14,True,Traditional,3,CASH-130,Card (Local),9,2,True,24.34,121.5,62.6,39.4,26.0,20.4,0.0,,148.4,3
TXN-CRT-001-001572,2026-07-10 14:46:50,2026-07-10,Friday,14,True,Traditional,7,CASH-121,Cash,14,2,True,65.8,18.0,74.5,39.9,55.2,30.1,97.5,Price check required,297.2,3
TXN-CRT-001-001573,2026-07-10 14:59:52,2026-07-10,Friday,14,True,Traditional,1,CASH-116,Cash,4,2,True,18.81,186.0,23.8,18.3,74.3,23.7,0.0,,140.0,3
TXN-CRT-001-001574,2026-07-10 15:06:11,2026-07-10,Friday,15,True,Self-Service,10,,Flous (Mobile),10,3,True,75.79,26.3,96.8,56.1,39.0,44.1,0.0,,235.9,4
TXN-CRT-001-001575,2026-07-10 15:16:13,2026-07-10,Friday,15,True,Traditional,1,CASH-131,Cash,27,4,True,248.49,6.5,167.3,27.6,58.7,39.6,168.9,Payment terminal error,462.1,3
TXN-CRT-001-001576,2026-07-10 15:20:49,2026-07-10,Friday,15,True,Traditional,6,CASH-117,Card (Local),6,4,True,16.81,51.3,40.7,36.6,23.5,17.2,71.4,Barcode not scanning,189.5,3
TXN-CRT-001-001577,2026-07-10 15:34:42,2026-07-10,Friday,15,True,Traditional,4,CASH-124,Flous (Mobile),20,6,True,157.32,66.3,69.0,22.5,24.3,21.7,0.0,,137.5,4
TXN-CRT-001-001578,2026-07-10 15:48:27,2026-07-10,Friday,15,True,Traditional,8,CASH-104,Cash,41,13,True,342.21,44.5,271.4,37.5,53.2,34.9,0.0,,396.9,4
TXN-CRT-001-001579,2026-07-10 15:48:40,2026-07-10,Friday,15,True,Traditional,7,CASH-133,Cash,22,2,True,132.97,17.8,82.8,19.7,63.0,38.1,38.5,Item return/exchange,242.1,3
TXN-CRT-001-001580,2026-07-10 15:50:09,2026-07-10,Friday,15,True,Traditional,7,CASH-134,Card (Local),29,7,True,242.95,33.9,94.3,42.6,34.3,24.9,0.0,,196.1,4
TXN-CRT-001-001581,2026-07-10 15:56:53,2026-07-10,Friday,15,True,Traditional,7,CASH-114,Flous (Mobile),5,2,True,28.24,63.5,20.5,28.9,20.9,30.7,0.0,,101.0,3
TXN-CRT-001-001582,2026-07-10 16:00:29,2026-07-10,Friday,16,True,Traditional,1,CASH-101,Check,9,2,True,33.8,204.2,63.9,42.7,56.0,27.1,167.4,Supervisor approval needed,357.0,2
TXN-CRT-001-001583,2026-07-10 16:02:52,2026-07-10,Friday,16,True,Traditional,2,CASH-126,Card (Local),38,11,True,167.54,18.6,197.7,26.2,18.7,16.1,39.0,Payment terminal error,297.6,3
TXN-CRT-001-001584,2026-07-10 16:03:39,2026-07-10,Friday,16,True,Traditional,2,CASH-109,Cash,24,8,True,141.47,30.1,85.4,44.3,42.1,33.3,0.0,,205.0,4
TXN-CRT-001-001585,2026-07-10 16:07:41,2026-07-10,Friday,16,True,Express (<10 items),12,CASH-145,Card (Local),20,4,True,122.49,14.3,157.3,41.5,22.8,24.2,0.0,,245.9,4
TXN-CRT-001-001586,2026-07-10 16:19:47,2026-07-10,Friday,16,True,Traditional,7,CASH-117,Cash,21,7,True,211.93,36.4,102.8,31.6,40.5,26.6,73.4,Payment terminal error,274.8,3
TXN-CRT-001-001587,2026-07-10 16:20:34,2026-07-10,Friday,16,True,Traditional,1,CASH-134,Cash,13,2,True,47.2,46.9,74.0,21.6,60.6,35.5,0.0,,191.6,4
TXN-CRT-001-001588,2026-07-10 16:20:53,2026-07-10,Friday,16,True,Traditional,1,CASH-108,Cash,2,0,False,14.54,100.2,12.9,0.0,63.0,25.3,0.0,,101.3,3
TXN-CRT-001-001589,2026-07-10 16:49:40,2026-07-10,Friday,16,True,Traditional,4,CASH-129,Cash,28,3,True,145.15,64.4,109.9,39.7,28.3,22.4,0.0,,200.2,4
TXN-CRT-001-001590,2026-07-10 16:57:21,2026-07-10,Friday,16,True,Traditional,1,CASH-104,Card (International),22,5,True,132.72,134.4,77.1,18.6,32.8,20.1,0.0,,148.6,3
TXN-CRT-001-001591,2026-07-10 17:03:44,2026-07-10,Friday,17,True,Traditional,4,CASH-118,Cash,15,3,True,88.42,48.6,94.2,39.5,50.7,17.7,0.0,,202.2,4
TXN-CRT-001-001592,2026-07-10 17:10:04,2026-07-10,Friday,17,True,Express (<10 items),13,CASH-145,Cash,39,12,True,183.82,1.2,267.4,35.2,42.9,35.4,0.0,,381.0,3
TXN-CRT-001-001593,2026-07-10 17:13:20,2026-07-10,Friday,17,True,Traditional,7,CASH-127,Cash,11,3,True,53.83,66.6,59.4,24.8,45.6,16.0,0.0,,145.8,4
TXN-CRT-001-001594,2026-07-10 17:16:43,2026-07-10,Friday,17,True,Traditional,7,CASH-132,Flous (Mobile),10,2,True,32.55,9.1,71.1,42.6,24.6,20.5,0.0,,158.7,4
TXN-CRT-001-001595,2026-07-10 17:18:22,2026-07-10,Friday,17,True,Traditional,2,CASH-110,Card (International),36,10,True,155.56,98.1,117.6,32.1,34.9,21.8,0.0,,206.4,3
TXN-CRT-001-001596,2026-07-10 17:21:34,2026-07-10,Friday,17,True,Traditional,1,CASH-120,Cash,28,3,True,197.74,48.6,89.6,15.3,33.0,39.3,0.0,,177.1,4
TXN-CRT-001-001597,2026-07-10 17:27:44,2026-07-10,Friday,17,True,Traditional,7,CASH-109,Cash,16,2,True,65.32,29.0,47.4,23.0,42.7,37.9,0.0,,151.0,4
TXN-CRT-001-001598,2026-07-10 17:32:40,2026-07-10,Friday,17,True,Traditional,3,CASH-129,Cash,6,2,True,45.21,16.4,40.2,20.9,57.1,20.7,0.0,,138.9,4
TXN-CRT-001-001599,2026-07-10 17:40:12,2026-07-10,Friday,17,True,Traditional,8,CASH-106,Flous (Mobile),8,2,True,28.65,32.7,21.8,17.1,22.9,25.7,0.0,,87.5,4
TXN-CRT-001-001600,2026-07-10 17:51:41,2026-07-10,Friday,17,True,Self-Service,9,,Card (Local),21,7,True,121.33,46.9,137.2,22.2,31.4,24.7,0.0,,215.5,4
TXN-CRT-001-001601,2026-07-10 17:57:12,2026-07-10,Friday,17,True,Traditional,6,CASH-105,Card (Local),12,3,True,89.05,168.8,38.6,15.5,31.2,24.0,0.0,,109.3,3
TXN-CRT-001-001602,2026-07-10 18:09:53,2026-07-10,Friday,18,True,Traditional,4,CASH-128,Card (Local),32,9,True,220.71,43.8,129.8,44.4,21.2,18.8,0.0,,214.2,4
TXN-CRT-001-001603,2026-07-10 18:11:35,2026-07-10,Friday,18,True,Traditional,2,CASH-114,Cash,45,13,True,291.62,59.0,195.6,17.6,74.5,31.7,0.0,,319.3,4
TXN-CRT-001-001604,2026-07-10 18:14:14,2026-07-10,Friday,18,True,Traditional,3,CASH-129,Card (International),29,12,True,149.07,45.8,154.8,41.9,38.9,15.6,0.0,,251.3,4
TXN-CRT-001-001605,2026-07-10 18:20:25,2026-07-10,Friday,18,True,Traditional,4,CASH-134,Card (Local),12,2,True,43.76,59.1,70.6,35.0,31.8,20.0,111.9,Promo code issue,269.2,3
TXN-CRT-001-001606,2026-07-10 18:21:51,2026-07-10,Friday,18,True,Traditional,5,CASH-102,Cash,28,7,True,146.19,56.5,200.7,34.8,57.8,33.8,0.0,,327.1,4
TXN-CRT-001-001607,2026-07-10 18:25:16,2026-07-10,Friday,18,True,Traditional,6,CASH-103,Cash,11,3,True,65.23,49.3,65.3,15.7,72.5,26.0,0.0,,179.5,4
TXN-CRT-001-001608,2026-07-10 18:29:31,2026-07-10,Friday,18,True,Traditional,6,CASH-118,Card (Local),7,5,True,19.23,28.1,28.1,27.9,24.7,30.2,0.0,,110.9,4
TXN-CRT-001-001609,2026-07-10 18:30:22,2026-07-10,Friday,18,True,Traditional,1,CASH-129,Flous (Mobile),2,0,False,8.05,82.0,7.2,0.0,38.6,35.5,0.0,,81.3,4
TXN-CRT-001-001610,2026-07-10 18:31:12,2026-07-10,Friday,18,True,Traditional,7,CASH-110,Cash,12,3,True,58.29,18.6,63.9,24.3,50.9,27.6,0.0,,166.7,4
TXN-CRT-001-001611,2026-07-10 18:38:52,2026-07-10,Friday,18,True,Self-Service,11,,Flous (Mobile),39,9,True,152.07,71.6,471.2,23.7,31.6,30.0,0.0,,556.5,3
TXN-CRT-001-001612,2026-07-10 18:40:31,2026-07-10,Friday,18,True,Traditional,3,CASH-101,Card (International),8,2,True,34.97,83.1,26.6,29.3,29.6,24.5,0.0,,110.0,3
TXN-CRT-001-001613,2026-07-10 18:43:07,2026-07-10,Friday,18,True,Traditional,7,CASH-111,Cash,8,1,True,42.51,7.0,25.9,39.2,63.9,23.2,0.0,,152.2,4
TXN-CRT-001-001614,2026-07-10 18:44:45,2026-07-10,Friday,18,True,Traditional,2,CASH-134,Cash,47,7,True,311.48,17.0,154.8,22.4,72.3,32.9,0.0,,282.4,4
TXN-CRT-001-001615,2026-07-10 18:44:55,2026-07-10,Friday,18,True,Traditional,8,CASH-135,Cash,1,0,False,7.1,8.3,7.1,0.0,66.0,30.1,0.0,,103.3,4
TXN-CRT-001-001616,2026-07-10 18:48:06,2026-07-10,Friday,18,True,Traditional,8,CASH-111,Card (Local),28,6,True,203.07,117.9,204.5,36.8,22.6,19.4,0.0,,283.4,3
TXN-CRT-001-001617,2026-07-10 18:49:36,2026-07-10,Friday,18,True,Express (<10 items),13,CASH-139,Cash,10,1,True,35.38,31.7,51.7,22.5,68.9,25.8,0.0,,168.9,4
TXN-CRT-001-001618,2026-07-10 18:50:05,2026-07-10,Friday,18,True,Traditional,3,CASH-129,Cash,2,0,False,8.3,113.6,5.5,0.0,30.0,38.9,0.0,,74.4,3
TXN-CRT-001-001619,2026-07-10 18:53:28,2026-07-10,Friday,18,True,Traditional,4,CASH-132,Cash,41,6,True,216.64,37.6,254.9,17.6,27.4,24.5,0.0,,324.4,4
TXN-CRT-001-001620,2026-07-10 18:54:05,2026-07-10,Friday,18,True,Traditional,5,CASH-101,Card (Local),6,3,True,24.47,20.1,20.1,39.4,24.6,33.5,0.0,,117.5,4
TXN-CRT-001-001621,2026-07-10 18:57:06,2026-07-10,Friday,18,True,Traditional,5,CASH-129,Cash,17,5,True,62.99,26.9,86.9,29.1,74.0,39.2,0.0,,229.1,4
TXN-CRT-001-001622,2026-07-10 18:57:33,2026-07-10,Friday,18,True,Traditional,1,CASH-131,Cash,9,3,True,37.73,55.7,33.8,41.8,37.7,15.5,0.0,,128.8,4
TXN-CRT-001-001623,2026-07-10 18:58:43,2026-07-10,Friday,18,True,Traditional,2,CASH-103,Cash,3,1,True,20.23,82.5,21.5,37.8,58.8,30.6,0.0,,148.7,4
TXN-CRT-001-001624,2026-07-10 19:04:03,2026-07-10,Friday,19,True,Express (<10 items),12,CASH-137,Card (Local),2,1,True,5.86,30.3,14.4,24.7,31.6,20.7,0.0,,91.4,4
TXN-CRT-001-001625,2026-07-10 19:04:52,2026-07-10,Friday,19,True,Traditional,5,CASH-121,Card (International),5,1,True,26.15,95.7,13.7,31.8,38.5,32.4,0.0,,116.4,4
TXN-CRT-001-001626,2026-07-10 19:09:08,2026-07-10,Friday,19,True,Traditional,1,CASH-111,Cash,3,1,True,11.11,43.0,9.0,22.4,26.4,24.9,0.0,,82.7,4
TXN-CRT-001-001627,2026-07-10 19:14:54,2026-07-10,Friday,19,True,Traditional,8,CASH-120,Card (International),26,6,True,181.24,47.0,99.8,27.6,26.7,18.4,0.0,,172.5,4
TXN-CRT-001-001628,2026-07-10 19:16:06,2026-07-10,Friday,19,True,Traditional,4,CASH-112,Card (Local),15,5,True,103.18,25.4,106.4,29.8,26.4,39.2,0.0,,201.8,4
TXN-CRT-001-001629,2026-07-10 19:16:12,2026-07-10,Friday,19,True,Traditional,6,CASH-118,Card (Local),11,3,True,57.81,23.0,80.8,31.5,18.0,34.4,0.0,,164.8,4
TXN-CRT-001-001630,2026-07-10 19:16:40,2026-07-10,Friday,19,True,Traditional,5,CASH-119,Card (Local),13,2,True,60.29,86.5,42.9,39.0,19.3,20.4,0.0,,121.6,4
TXN-CRT-001-001631,2026-07-10 19:20:33,2026-07-10,Friday,19,True,Traditional,4,CASH-116,Cash,42,8,True,218.24,18.7,182.1,15.9,56.4,21.0,0.0,,275.4,4
TXN-CRT-001-001632,2026-07-10 19:20:34,2026-07-10,Friday,19,True,Traditional,8,CASH-106,Cash,40,11,True,349.37,37.5,130.4,17.2,34.7,35.3,0.0,,217.7,4
TXN-CRT-001-001633,2026-07-10 19:26:20,2026-07-10,Friday,19,True,Traditional,3,CASH-103,Card (Local),24,6,True,241.75,89.5,151.2,21.5,19.1,34.2,0.0,,226.0,4
TXN-CRT-001-001634,2026-07-10 19:27:32,2026-07-10,Friday,19,True,Traditional,7,CASH-109,Card (Local),37,6,True,201.26,10.2,125.3,20.0,18.8,21.1,0.0,,185.2,4
TXN-CRT-001-001635,2026-07-10 19:34:23,2026-07-10,Friday,19,True,Self-Service,9,,Card (Local),10,2,True,71.31,120.0,119.6,22.1,28.6,38.1,0.0,,208.4,3
TXN-CRT-001-001636,2026-07-10 19:34:47,2026-07-10,Friday,19,True,Traditional,4,CASH-114,Cash,12,3,True,39.03,20.4,86.9,17.9,63.7,27.1,0.0,,195.7,4
